Nr registo;Substancia Ativa;Nome do medicamento;Forma farmacêeutica;Dosagem;Unit;Tamanho da embalagem;Unidade(s);CNPEM;Preçco;Comerc.;Generico;;;;;
3268984;Ganirrelix;Orgalutran;Solução injetável;0.25;mg/0.5 ml;1;unidade(s) - .5 ml;50092995;42.41;Comercializado;False;;;;;
2528180;Lisados polibacterianos;Paspat Oral;Comprimido;3;mg;56;unidade(s);50131915;26.73;Comercializado;False;;;;;
5599501;Omeprazol;Omeprazol Cinfa;Cápsula gastrorresistente;40;mg;28;unidade(s);50019074;26.74;False comercializado;True;;;;;
5693213;Rosuvastatina + Valsartan;Valarox;Comprimido revestido por película;20;mg + 160 mg;30;unidade(s);50162594;26.79;False comercializado;False;;;;;
5849898;Topiramato;Topiramato Generis 200 mg Comprimidos;Comprimido revestido por película;200;mg;60;unidade(s);50016644;57.65;Comercializado;True;;;;;
5040712;Topiramato;Topiramato Mylan;Comprimido revestido por película;200;mg;60;unidade(s);50016644;57.65;Temporariamente indisponível;True;;;;;
5490727;Donepezilo;Donepezilo Germed;Comprimido orodispersível;5;mg;28;unidade(s);50043650;26.81;False comercializado;True;;;;;
5334370;Tapentadol;Palexia;Comprimido revestido por película;100;mg;20;unidade(s);50119745;26.82;False comercializado;False;;;;;
5183447;Aliscireno + Hidroclorotiazida;Rasilez HCT;Comprimido revestido por película;300;mg + 25 mg;28;unidade(s);50118706;26.82;False comercializado;False;;;;;
5569280;Mirtazapina;Mirtazapina ratiopharm 30 mg Comprimidos Revestidos;Comprimido revestido por película;30;mg;60;unidade(s);50014587;33.06;Comercializado;True;;;;;
5143755;Phleum pratense;Phleum pratense Soluprick;   Solução para teste cutâneo em picada;10;U/ml;1;unidade(s) - 2 ml;50115839;26.85;False comercializado;False;;;;;
5022702;Perindopril;Perindopril Farmoz;Comprimido;8;mg;60;unidade(s);50062298;26.89;False comercializado;True;;;;;
5008479;Perindopril;Perindopril Tensoliber;Comprimido;8;mg;60;unidade(s);50062298;26.89;False comercializado;True;;;;;
5300942;Esomeprazol;Esomeprazol AstraZeneca;Comprimido gastrorresistente;40;mg;56;unidade(s);50027034;32.60;Comercializado;False;;;;;
4367785;Ezetimiba;Ezetrol;Comprimido;10;mg;28;unidade(s);50104675;42.71;Comercializado;False;;;;;
3181682;Parnaparina sódica;Fluxum;Solução injetável;6400;U.I. anti-Xa/0.6 ml;6;unidade(s) - .6 ml;50095102;26.91;False comercializado;False;;;;;
3291788;Esomeprazol;Nexium;Comprimido gastrorresistente;40;mg;56;unidade(s);50027034;32.60;Comercializado;False;;;;;
3484086;Carbamazepina;Carbamazepina Wynn;Comprimido;200;mg;500;unidade(s);50026739;26.93;False comercializado;True;;;;;
5631726;Sildenafil;Sildenafil Mylan;Comprimido revestido por película;50;mg;8;unidade(s);50017551;26.96;Comercializado;True;;;;;
5638630;Quetiapina;Quetiapina Sandoz;Comprimido de libertação prolongada;400;mg;60;unidade(s);50049712;73.04;Comercializado;True;;;;;
5632559;Aripiprazol;Aripiprazol Tetrafarma;Comprimido;15;mg;28;unidade(s);50102214;51.36;Comercializado;True;;;;;
5299102;Exemestano;Exemestano PLS;Comprimido revestido por película;25;mg;30;unidade(s);50022350;43.10;Comercializado;True;;;;;
5559059;Exemestano;Exemestano Sandoz;Comprimido revestido por película;25;mg;30;unidade(s);50022350;43.10;False comercializado;True;;;;;
5268164;Exemestano;Exemestano Wynn;Comprimido revestido;25;mg;30;unidade(s);50022350;43.11;Temporariamente indisponível;True;;;;;
5436712;Levetiracetam;Levetiracetam Actavis Group;Solução oral;100;mg/ml;1;unidade(s) - 300 ml;50037536;39.43;Comercializado;True;;;;;
2670180;Anastrozol;Arimidex;Comprimido revestido por película;1;mg;20;unidade(s);50002422;37.22;Comercializado;False;;;;;
5655659;Pregabalina;Pregabalina Sandoz GmbH;Cápsula;100;mg;84;unidade(s);50108212;27.43;False comercializado;True;;;;;
5557319;Vareniclina;Champix;Comprimido revestido por película;1;mg;28;unidade(s);50112775;43.56;Comercializado;False;;;;;
8583948;Aciclovir;Zov 800;Comprimido;800;mg;35;unidade(s);50000349;43.66;Comercializado;False;;;;;
2917987;Folitropina beta;Puregon;Solução injetável;100;U.I./0.5 ml;1;unidade(s) - .5 ml;50093754;43.69;False comercializado;False;;;;;
5113717;Memantina;Ebixa;Comprimido revestido por película;20;mg;14;unidade(s);50051911;27.66;False comercializado;False;;;;;
5680921;Buprenorfina;Buprenorfina Ciclum;Adesivo transdérmico;70;µg/h;5;unidade(s);50134868;27.71;False comercializado;True;;;;;
5662739;Buprenorfina;Buprenorfina Euro-Labor;Adesivo transdérmico;70;µg/h;5;unidade(s);50134868;27.71;False comercializado;False;;;;;
2881381;Rabeprazol;Pariet;Comprimido gastrorresistente;20;mg;56;unidade(s);50020935;31.87;Comercializado;False;;;;;
3081585;Moxifloxacina;Proflox;Comprimido revestido por película;400;mg;10;unidade(s);50023640;27.85;False comercializado;False;;;;;
5467683;Zofenopril + Hidroclorotiazida;Zofenil Plus;Comprimido revestido por película;30;mg + 12.5 mg;56;unidade(s);50107682;27.87;False comercializado;False;;;;;
5467782;Zofenopril + Hidroclorotiazida;Zopranol Plus;Comprimido revestido por película;30;mg + 12.5 mg;56;unidade(s);50107682;27.87;False comercializado;False;;;;;
5680913;Buprenorfina;Buprenorfina Ciclum;Adesivo transdérmico;35;µg/h;10;unidade(s);50134590;27.91;False comercializado;True;;;;;
5662705;Buprenorfina;Buprenorfina Euro-Labor;Adesivo transdérmico;35;µg/h;10;unidade(s);50134590;27.91;False comercializado;False;;;;;
5334453;Tapentadol;Palexia retard;Comprimido de libertação prolongada;100;mg;20;unidade(s);50121421;27.97;False comercializado;False;;;;;
5339007;Amlodipina + Telmisartan;Twynsta;Comprimido;10;mg + 80 mg;28;unidade(s);50121790;27.99;False comercializado;False;;;;;
5130174;Letrozol;Letrozol Stada;Comprimido revestido por película;2.5;mg;30;unidade(s);50008102;44.06;False comercializado;True;;;;;
4662284;Diltiazem;Herbesser Sr;Cápsula de libertação prolongada;120;mg;120;unidade(s);50009230;28.16;False comercializado;False;;;;;
4729281;Olmesartan medoxomilo;Olmetec 20 mg;Comprimido revestido por película;20;mg;56;unidade(s);50104845;36.57;Comercializado;False;;;;;
5093364;Letrozol;Letrozol Farmoz;Comprimido revestido por película;2.5;mg;30;unidade(s);50008102;44.24;Comercializado;True;;;;;
5677620;Rasagilina;Rasagilina Labesfal;Comprimido;1;mg;28;unidade(s);50106287;28.37;False comercializado;True;;;;;
5644117;Aripiprazol;Aripiprazol Labesfal;Comprimido;10;mg;28;unidade(s);50102168;28.42;False comercializado;True;;;;;
5183835;Letrozol;Letrozol Pharmakern;Comprimido revestido por película;2.5;mg;30;unidade(s);50008102;44.50;Comercializado;True;;;;;
5268933;Letrozol;Letrozol Teva;Comprimido revestido por película;2.5;mg;30;unidade(s);50008102;44.50;Comercializado;True;;;;;
5841580;Hidromorfona;Jurnista;Comprimido de libertação prolongada;8;mg;30;unidade(s);50111795;45.33;Comercializado;False;;;;;
3196888;Celecoxib;Celebrex;Cápsula;200;mg;60;unidade(s);50026305;32.27;Comercializado;False;;;;;
3194180;Celecoxib;Solexa;Cápsula;200;mg;60;unidade(s);50026305;32.27;False comercializado;False;;;;;
5663778;Aripiprazol;Aripiprazol Sandoz;Comprimido;10;mg;28;unidade(s);50102168;28.65;False comercializado;True;;;;;
5179643;Agomelatina;Valdoxan;Comprimido revestido por película;25;mg;28;unidade(s);50118366;45.52;Comercializado;False;;;;;
5401450;Fentanilo;Breakyl;   Película bucal;#VALOR!;#VALOR!;4;unidade(s);50051890;28.70;False comercializado;False;;;;;
2907483;Cetrorrelix;Cetrotide;Pó e solvente para solução injetável;0.25;mg/1 ml;1;unidade(s) - 1 ml;50092537;45.59;Comercializado;False;;;;;
5586771;Aripiprazol;Abilify Maintena;Pó e veículo para suspensão injetável de libertação prolongada;400;mg;1;unidade(s) - 1.9 ml;50149067;287.57;Comercializado;False;;;;;
5652904;Betametasona + Calcipotriol;Daivobet;Gel;0.5;mg/g + 0.05 mg/g;1;unidade(s) - 60 g;50155644;45.75;Comercializado;False;;;;;
5146410;Betametasona + Calcipotriol;Daivobet;Gel;0.5;mg/g + 0.05 mg/g;1;unidade(s) - 60 g;50115200;45.76;Comercializado;False;;;;;
3872785;Betametasona + Calcipotriol;Daivobet;Pomada;0.5;mg/g + 0.05 mg/g;1;unidade(s) - 60 g;50101170;45.77;False comercializado;False;;;;;
2772689;Pravastatina;Pravacol;Comprimido;40;mg;60;unidade(s);50014269;28.98;False comercializado;False;;;;;
2965986;Valaciclovir;Valtrex;Comprimido revestido por película;1000;mg;21;unidade(s);50023977;45.94;Comercializado;False;;;;;
5911185;Olmesartan medoxomilo + Hidroclorotiazida;Olmetec Plus;Comprimido revestido por película;20;mg + 12.5 mg;56;unidade(s);50109855;36.56;Comercializado;False;;;;;
5911581;Olmesartan medoxomilo + Hidroclorotiazida;Olmetec Plus;Comprimido revestido por película;20;mg + 25 mg;56;unidade(s);50110179;36.56;Comercializado;False;;;;;
5635115;Metilfenidato;Ritalina LA;Cápsula de libertação modificada;60;mg;30;unidade(s);50133314;46.28;Comercializado;False;;;;;
5243480;Sinvastatina + Ezetimiba;Inegy;Comprimido;10;mg + 10 mg;28;unidade(s);50107712;46.47;Comercializado;False;;;;;
5245089;Sinvastatina + Ezetimiba;Vytorin;Comprimido;10;mg + 10 mg;28;unidade(s);50107712;46.47;Comercializado;False;;;;;
5073937;Ropinirol;Requip LP;Comprimido de libertação prolongada;8;mg;84;unidade(s);50048902;82.55;Comercializado;False;;;;;
5104633;Olanzapina;Olanzapina Azevedos;Comprimido orodispersível;10;mg;28;unidade(s);50021354;44.97;Comercializado;True;;;;;
4357281;Rosuvastatina;Crestor 10 mg;Comprimido revestido por película;10;mg;60;unidade(s);50037072;46.79;Comercializado;False;;;;;
4361788;Rosuvastatina;Visacor 10 mg;Comprimido revestido por película;10;mg;60;unidade(s);50037072;46.79;Comercializado;False;;;;;
5243886;Sinvastatina + Ezetimiba;Inegy;Comprimido;20;mg + 10 mg;28;unidade(s);50107755;46.95;Comercializado;False;;;;;
5245485;Sinvastatina + Ezetimiba;Vytorin;Comprimido;20;mg + 10 mg;28;unidade(s);50107755;46.95;Comercializado;False;;;;;
5450424;Buprenorfina;Buprenorfina Aurovitas;Sistema transdérmico;35;µg/h;10;unidade(s);50134604;47.20;Comercializado;False;;;;;
5244280;Sinvastatina + Ezetimiba;Inegy;Comprimido;40;mg + 10 mg;28;unidade(s);50107798;47.32;Comercializado;False;;;;;
5245881;Sinvastatina + Ezetimiba;Vytorin;Comprimido;40;mg + 10 mg;28;unidade(s);50107798;47.32;Comercializado;False;;;;;
5328919;Naltrexona;Naltrexona Accord;Comprimido revestido por película;50;mg;56;unidade(s);50002120;47.68;False comercializado;True;;;;;
5442561;Buprenorfina;Buprenorfina Aurovitas;Sistema transdérmico;70;µg/h;5;unidade(s);50134876;47.83;Comercializado;False;;;;;
5134788;Pregabalina;Lyrica;Cápsula;150;mg;56;unidade(s);50105469;40.72;Comercializado;False;;;;;
5112610;Letrozol;Letrozol Azevedos;Comprimido revestido por película;2.5;mg;30;unidade(s);50008102;46.43;Comercializado;True;;;;;
5073739;Letrozol;Letrozol Generis;Comprimido revestido por película;2.5;mg;30;unidade(s);50008102;46.43;Comercializado;True;;;;;
5672977;Sildenafil;Sildenafil Aurovitas;Comprimido revestido por película;50;mg;8;unidade(s);50017551;30.51;False comercializado;True;;;;;
5652631;Sildenafil;Sildenafil Cinfa;Comprimido revestido por película;50;mg;8;unidade(s);50017551;30.51;False comercializado;True;;;;;
5490347;Sildenafil;Sildenafil Teva;Comprimido para mastigar;50;mg;8;unidade(s);50059599;30.51;False comercializado;True;;;;;
2806784;Irbesartan + Hidroclorotiazida;Karvezide;Comprimido;150;mg + 12.5 mg;98;unidade(s);50019244;30.65;False comercializado;False;;;;;
5644109;Aripiprazol;Aripiprazol Labesfal;Comprimido;15;mg;28;unidade(s);50102214;30.71;False comercializado;True;;;;;
4004081;Telmisartan + Hidroclorotiazida;MicardisPlus;Comprimido;40;mg + 12.5 mg;98;unidade(s);50032852;30.72;False comercializado;False;;;;;
5115449;Memantina;Axura;Comprimido revestido por película;20;mg;14;unidade(s);50051911;30.73;False comercializado;False;;;;;
5382833;Perindopril + Indapamida;Perindopril + Indapamida Mylan;Comprimido revestido por película;5;mg + 1.25 mg;60;unidade(s);50133527;30.79;False comercializado;True;;;;;
5604079;Metformina + Canagliflozina;Vokanamet;Comprimido revestido por película;1000;mg + 150 mg;20;unidade(s);50143964;30.79;False comercializado;False;;;;;
5604046;Metformina + Canagliflozina;Vokanamet;Comprimido revestido por película;850;mg + 150 mg;20;unidade(s);50143930;30.79;False comercializado;False;;;;;
5061700;Topiramato;Topiramato Bluepharma;Comprimido revestido por película;100;mg;60;unidade(s);50016628;30.80;False comercializado;True;;;;;
5550264;Galantamina;Galantamina Tolife;Cápsula de libertação prolongada;8;mg;28;unidade(s);50041649;30.81;False comercializado;True;;;;;
5550231;Galantamina;Galantamina Tolife;Cápsula de libertação prolongada;8;mg;28;unidade(s);50041649;30.81;False comercializado;True;;;;;
5583018;Buprenorfina;Ramatrix;Sistema transdérmico;70;µg/h;5;unidade(s);50134876;48.90;Comercializado;False;;;;;
5369970;Candesartan + Hidroclorotiazida;Candesartan + Hidroclorotiazida Krka;Comprimido;32;mg + 12.5 mg;56;unidade(s);50052438;30.83;False comercializado;True;;;;;
5369947;Candesartan + Hidroclorotiazida;Candesartan + Hidroclorotiazida Krka;Comprimido;32;mg + 12.5 mg;56;unidade(s);50052438;30.83;False comercializado;True;;;;;
5369657;Candesartan + Hidroclorotiazida;Candesartan + Hidroclorotiazida Ripax;Comprimido;32;mg + 12.5 mg;56;unidade(s);50052438;30.83;False comercializado;True;;;;;
5369624;Candesartan + Hidroclorotiazida;Candesartan + Hidroclorotiazida Ripax;Comprimido;32;mg + 12.5 mg;56;unidade(s);50052438;30.83;False comercializado;True;;;;;
5716832;Losartan + Amlodipina;Blocan;Comprimido revestido por película;100;mg + 5 mg;60;unidade(s);50167324;30.84;False comercializado;False;;;;;
4730081;Olmesartan medoxomilo;Olsar 10 mg;Comprimido revestido por película;10;mg;56;unidade(s);50104802;30.84;False comercializado;False;;;;;
4061685;Etinilestradiol + Norelgestromina;Evra;Sistema transdérmico;33.9;µg/24 h + 203 µg/24 h;9;unidade(s);50163248;30.86;Comercializado;False;;;;;
3579588;Apomorfina;Apo-go Pen;Solução injetável;10;mg/ml;1;unidade(s) - 3 ml;50030213;30.90;False comercializado;False;;;;;
5724166;Esomeprazol;Arpemol;Comprimido gastrorresistente;40;mg;56;unidade(s);50027034;30.91;False comercializado;False;;;;;
3183084;Insulina humana (solúvel);Insuman Rapid;Solução injetável;100;U.I./ml;5;unidade(s) - 3 ml;50128450;30.92;False comercializado;False;;;;;
5636857;Pregabalina;Pregabalina Strami;Cápsula;150;mg;56;unidade(s);50105469;30.93;False comercializado;True;;;;;
4800496;Fluconazol;Fluconazol Ciclum 200 mg Cápsulas;Cápsula;200;mg;7;unidade(s);50006789;31.03;False comercializado;True;;;;;
5514484;Fluconazol;Fluconazol Cinfa 200 mg Cápsulas;Cápsula;200;mg;7;unidade(s);50006789;31.03;False comercializado;True;;;;;
4662490;Diltiazem;Herbesser Sr;Cápsula de libertação prolongada;180;mg;90;unidade(s);50009451;31.03;False comercializado;False;;;;;
5387600;Escitalopram;Escitalopram Goldfarma;Comprimido revestido por película;20;mg;56;unidade(s);50036378;31.07;False comercializado;True;;;;;
5628425;Atomoxetina;Strattera;Solução oral;4;mg/ml;1;unidade(s) - 100 ml;50150332;49.34;Comercializado;False;;;;;
4546792;Roxitromicina;Odonticina;Comprimido revestido por película;300;mg;20;unidade(s);50021265;31.10;False comercializado;False;;;;;
5595830;Perindopril + Indapamida + Amlodipina;Triplixam;Comprimido revestido por película;10;mg + 2.5 mg + 10 mg;60;unidade(s);50146203;31.10;False comercializado;False;;;;;
5581525;Buprenorfina;Ramatrix;Sistema transdérmico;35;µg/h;10;unidade(s);50134604;49.39;Comercializado;False;;;;;
5018213;Perindopril + Indapamida;Perindopril + Indapamida Ratiopharm;Comprimido;2;mg + 0.625 mg;60;unidade(s);50133497;31.17;False comercializado;True;;;;;
4584694;Aciclovir;Divicil;Comprimido;800;mg;25;unidade(s);50000349;31.22;False comercializado;False;;;;;
5178801;Bicalutamida;Bicalutamida Accord;Comprimido revestido por película;50;mg;28;unidade(s);50018868;31.23;False comercializado;True;;;;;
5368378;Candesartan;Candesartan Alter;Comprimido;32;mg;60;unidade(s);50041304;31.26;False comercializado;True;;;;;
5368154;Candesartan;Candesartan Bluepharma;Comprimido;32;mg;60;unidade(s);50041304;31.26;False comercializado;True;;;;;
5429287;Prulifloxacina;Keraflox;Comprimido revestido por película;600;mg;10;unidade(s);50109057;31.26;False comercializado;False;;;;;
5682448;Pirlindol;Implementor;Comprimido;100;mg;20;unidade(s);50158872;31.27;False comercializado;False;;;;;
5015284;Rivastigmina;Prometax;Solução oral;2;mg/ml;1;unidade(s) - 50 ml;50022660;31.27;False comercializado;False;;;;;
5628912;Atorvastatina + Ezetimiba;Atozet;Comprimido revestido por película;10;mg + 10 mg;30;unidade(s);50150812;49.65;Comercializado;False;;;;;
5628458;Atorvastatina + Ezetimiba;Orvatez;Comprimido revestido por película;10;mg + 10 mg;30;unidade(s);50150812;49.65;Comercializado;False;;;;;
5026315;Escitalopram;Cipralex;Comprimido revestido por película;10;mg;56;unidade(s);50036327;33.67;Comercializado;False;;;;;
5610746;Folitropina alfa;Bemfola;Solução injetável em caneta pré-cheia;150;U.I./0.25 ml;1;unidade(s) - .25 ml;50159496;49.73;Comercializado;False;;;;;
2521987;Lamotrigina;Lamictal;Comprimido dispersível ou para mastigar;100;mg;56;unidade(s);50010891;31.33;False comercializado;False;;;;;
4728887;Olmesartan medoxomilo;Olmetec 10 mg;Comprimido revestido por película;10;mg;56;unidade(s);50104802;31.34;False comercializado;False;;;;;
4109484;Etoricoxib;Arcoxia;Comprimido revestido por película;90;mg;28;unidade(s);50102990;31.35;Comercializado;False;;;;;
4113585;Etoricoxib;Exxiv;Comprimido revestido por película;90;mg;28;unidade(s);50102990;31.35;Comercializado;False;;;;;
4117784;Etoricoxib;Turox;Comprimido revestido por película;90;mg;28;unidade(s);50102990;31.35;Comercializado;False;;;;;
2505485;Fentanilo;Durogesic;Sistema transdérmico;75;µg/h;5;unidade(s);50007475;41.31;Comercializado;False;;;;;
5421227;Ziprasidona;Ziprasidona Mylan;Cápsula;20;mg;28;unidade(s);50033549;31.38;False comercializado;True;;;;;
5421300;Ziprasidona;Ziprasidona Mylan;Cápsula;60;mg;28;unidade(s);50033620;31.38;False comercializado;True;;;;;
